400;BBASI192
-500;BBASI195
-1500;BBASI207
-700;BBASJ195
-500;BBASJ500
1000;BBASU180
-100;BBASU227
-300;BBASU235
-500;BBASU252
-500;BBASU257
-200;BBASV205
1300;BBAS3
