-300;WEGEI368
-1000;WEGEI376
-200;WEGEI381
-1000;WEGEI386
-1700;WEGEI393
1000;WEGEU338
400;WEGEU343
-100;WEGEU363
-200;WEGEU398
-1000;WEGEU401
-400;WEGEU406
-200;WEGEU416
-1400;WEGEU418
-1000;WEGEU433
-1000;WEGEU443
-200;WEGEU451
1400;WEGE3
-2000;WEGEI388
